Siruta,Localitate,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica
44505,Viziru,0,0,0,0,0,0,0,0,0
85467,Sacel,0,0,0,0,0,0,0,0,0
126433,Curtisoara,0,0,7029015,0,0,0,0,0,0
93664,Gradistea,151879,0,0,0,0,0,6164,0,0
175590,Ciorasti,4153986,4806,0,0,0,0,0,0,0
77288,Suceveni,0,0,0,0,0,0,0,0,0
28139,Capalna,0,0,0,0,0,0,0,0,0
151022,Veresti,22612,0,0,0,0,104326,0,0,0
110063,Municipiul Orsova,158822,0,594833,0,0,5.13E+07,0,0,0
159213,Varias,0,0,779531,0,0,0,0,0,0
52721,Domasnea,0,0,0,0,0,0,0,0,0
11762,Plescuta,0,0,0,0,0,0,0,0,0
44532,Zavoaia,1754,0,0,0,0,0,0,0,0
134648,Posesti,0,53820,0,0,0,0,0,0,0
77313,Tudor Vladimirescu,7250404,0,74270,0,0,0,0,2.07E+07,0
142854,Samsud,0,0,0,0,0,0,0,0,0
118281,Oras Miercurea Nirajului,7247889,1434951,690051,0,0,0,0,1107788,0
101902,Ciolpani,406263,1929446,0,0,0,9967200,0,0,0
44560,Cazasu,0,1446683,0,0,0,0,0,0,0
60945,Albesti,0,0,0,0,0,0,0,13785,0
77331,Tulucesti,4958431,0,0,0,0,0,0,54071,0
93717,Grindu,16995,0,0,0,0,0,0,0,0
36373,Braesti,0,0,0,0,0,0,0,0,0
52758,Ezeris,1115320,0,0,0,0,4317973,0,0,0
85528,Sarmas,297825,7657,2.90E+07,0,0,0,0,90862,0
159259,Victor Vlad Delamarina,1008763,0,11175,0,0,0,0,0,0
19999,Vladesti,3357068,0,1823969,0,0,0,0,0,0
28193,Carpinet,0,0,0,0,0,0,0,70250,0
142881,Sarmasag,6.27E+07,2069765,0,0,0,0,0,0,0
110116,Oras Strehaia,490021,0,14279,0,0,0,0,29600,0
93735,Grivita,0,0,19248,0,0,0,0,0,0
126503,Cungrea,0,0,0,0,0,215274,0,0,0
151077,Vicovu De Jos,0,1.22E+07,72853,0,0,0,0,0,0
52785,Farliug,15085,0,0,0,0,0,0,0,0
69170,Valea Mare,0,0,0,0,0,0,0,0,0
167473,Municipiul Ramnicu Valcea,1.18E+09,1.54E+08,1.34E+08,9.45E+08,3388652,2.38E+07,258306,1.04E+07,4.33E+08
175670,Campuri,194953,0,2463286,0,0,0,0,0,0
151095,Oras Vicovu De Sus,6133311,8.39E+07,1.33E+07,0,0,0,0,100380,0
77377,Tepu,3051192,0,0,435996,0,0,3000,0,0
11842,Savarsin,0,0,0,0,0,0,0,0,0
101957,Ciorogarla,589109,630946,0,48045,0,0,0,0,0
36426,Broscauti,0,0,0,0,0,0,0,0,0
93771,Independenta,0,0,0,0,0,0,0,0,0
61005,Aliman,0,0,0,0,0,0,0,0,0
85582,Secuieni,390477,0,0,0,0,0,0,0,0
20048,Raca,0,0,439247,0,0,0,0,0,0
151120,Volovat,296554,85456,5339475,0,0,0,0,0,0
28246,Cefa,5733635,3839500,629319,0,0,7818026,0,0,0
20055,Vulturesti,0,0,5506,0,0,0,0,0,0
77402,Umbraresti,0,0,0,0,0,0,0,0,0
20063,Bughea De Sus,0,0,0,0,0,0,0,0,0
101984,Clejani,0,0,0,0,0,0,0,0,0
134755,Predeal-Sarari,0,0,0,0,0,0,0,0,0
118370,Mihesu De Campie,74914,0,20546,0,0,0,0,0,0
36453,Oras Bucecea,821705,0,12701,0,0,0,0,0,0
159339,Voiteg,291038,0,6133205,0,0,0,200271,0,0
142952,Valcau De Jos,0,0,826156,0,0,0,0,0,0
93815,Jegalia,14859,0,0,0,0,0,0,62767,0
175732,Carligele,524535,0,0,0,0,0,0,160569,0
151157,Vulturesti,0,0,0,0,0,0,0,0,0
52856,Forotic,0,0,0,0,0,0,0,0,0
126585,Daneasa,0,0,0,0,0,0,0,0,0
85626,Siculeni,1.08E+07,0,210494,0,0,1566930,0,0,0
69250,Vacaresti,1933839,1186306,0,0,0,0,0,0,0
159366,Birda,0,0,179929,0,0,0,0,0,0
61069,Oras Baneasa,2361012,0,0,0,0,0,0,0,0
159375,Checea,0,0,0,0,0,0,0,0,0
102035,Clinceni,3.85E+08,2471973,1.58E+07,0,0,180767,670647,310515,0
36499,Calarasi,2301783,0,0,0,0,0,0,0,0
110232,Oras Vanju Mare,7214899,2840167,0,0,0,0,0,0,0
93851,Lehliu,0,0,0,0,0,0,0,0,0
159384,Dudestii Noi,302005,61150,6138868,0,0,0,0,0,0
77475,Valea Marului,968,0,0,0,0,0,0,0,0
159393,Fibis,1202,0,0,0,0,0,0,0,0
11940,Secusigiu,0,0,0,0,0,0,0,0,0
175787,Corbita,0,0,51595,0,0,0,0,0,0
159400,Ghilad,0,0,0,0,0,0,0,0,0
52909,Garnic,83151,0,0,0,0,0,0,0,0
28335,Ceica,0,828443,0,0,0,0,0,0,0
143021,Varsolt,0,0,0,0,0,0,0,0,0
3761,Cenade,0,0,0,0,0,0,0,0,0
85680,Sancraieni,1.00E+08,0,2268736,0,0,0,0,0,0
36532,Concesti,0,0,0,0,0,0,0,767339,0
69303,Valeni-Dambovita,659240,0,247182,0,0,0,0,0,0
102071,Colibasi,0,0,0,0,0,0,0,0,0
126647,Deveselu,0,0,15100,276198,0,0,0,0,0
159419,Gottlob,0,0,2742,0,0,0,0,0,0
93888,Oras Lehliu Gara,6.28E+07,1459335,34005,0,0,1247165,0,0,0
61121,Castelu,51910,0,0,0,0,0,0,106044,0
77509,Varlezi,0,0,0,0,0,0,0,0,0
118469,Nades,0,0,0,0,0,2146140,0,0,0
159428,Iecea Mare,0,0,0,0,0,0,0,0,0
134853,Provita De Jos,0,0,0,0,0,0,0,0,0
52936,Glimboca,0,0,101283,0,0,0,0,0,0
151246,Zamostea,0,0,8861,0,0,0,0,0,0
159437,Parta,1404280,0,137521,0,0,4.51E+08,0,0,0
69330,Visina,0,0,0,0,0,0,0,0,0
126674,Dobretu,0,0,0,0,0,0,0,0,0
159446,Padureni,3624973,0,0,0,0,0,0,0,0
36569,Copalau,0,0,0,0,0,0,0,0,0
110296,Bala,153664,0,0,0,0,0,0,0,0
143067,Zalha,0,0,0,0,0,0,0,0,0
52954,Goruia,0,0,0,0,0,0,0,0,0
11995,Seleus,0,0,698283,0,0,0,0,0,0
102106,Comana,7.31E+07,19515,8676,0,0,0,0,0,0
167641,Oras Baile Govora,477128,6484,855147,0,0,0,0,0,0
3805,Cergau,0,0,0,0,0,0,0,0,0
159455,Saravale,0,0,0,0,0,0,0,0,0
77536,Vladesti,0,0,0,0,0,0,0,0,0
93931,Lupsanu,0,0,0,0,0,0,0,0,0
159464,Sandra,856412,0,0,0,0,0,0,0,0
118511,Neaua,0,0,0,0,0,0,0,0,0
61167,Cerchezu,0,0,0,0,0,0,0,0,0
134899,Provita De Sus,0,0,0,0,0,0,0,1186487,0
159473,Tomnatic,0,0,3404976,0,0,0,0,0,0
77561,Radesti,0,0,0,0,0,0,0,0,0
159482,Valcani,74345,0,0,0,0,0,0,0,0
52990,Gradinari,0,0,0,0,0,0,0,0,0
28415,Cetariu,0,490372,4252271,0,0,0,0,0,0
126718,Dobrosloveni,69716,0,0,0,0,0,0,0,0
3841,Ceru-Bacainti,0,0,0,0,0,0,0,0,0
85760,Sandominic,1001277,0,2224572,0,0,0,0,0,0
159491,Livezile,0,0,0,0,0,0,0,0,0
12037,Semlac,0,0,0,0,0,0,0,0,0
77579,Negrilesti,0,0,0,0,0,0,0,0,0
175885,Cotesti,5748944,0,0,0,0,0,0,0,0
102160,Corbeanca,7033817,1.59E+07,310732,0,0,9288615,0,1418525,0
159507,Pesac,0,0,0,0,0,0,0,0,0
44818,Municipiul Buzau,2.27E+09,3.34E+08,3.76E+07,3.48E+08,5.09E+08,3.53E+08,616543,1.12E+07,1.39E+08
77587,Poiana,0,0,0,0,0,0,0,0,0
167696,Oras Baile Olanesti,1068867,91433,0,355874,0,0,0,22585,0
69394,Visinesti,0,0,0,0,0,0,0,0,0
12055,Sintea Mare,0,1207894,0,0,0,0,0,0,0
61210,Chirnogeni,0,0,0,0,0,0,0,0,3.48E+07
77595,Cuza Voda,0,0,0,0,0,0,0,0,0
134942,Puchenii Mari,2119254,0,599660,0,0,230018,0,155923,0
85788,Sanmartin,3540360,0,3046604,0,0,0,0,0,0
159516,Bucovat,0,0,0,0,0,0,0,0,0
53023,Iablanita,0,0,3284451,0,0,0,0,0,0
77601,Suhurlui,0,0,0,0,0,0,0,0,0
159525,Otelec,138590,0,0,0,0,0,0,0,0
36649,Cordareni,0,0,19785,0,0,0,0,0,0
143147,Zimbor,0,0,0,0,0,0,0,0,0
93995,Mihail Kogalniceanu,1622118,0,0,0,0,0,0,0,0
44845,Municipiul Ramnicu Sarat,9.18E+07,6.24E+07,5817412,0,4630534,1.84E+07,0,1092941,9.28E+07
118575,Ogra,0,593267,0,0,0,0,0,0,0
151344,Zvoristea,2702015,0,0,0,0,0,0,192845,0
126772,Dobroteasa,8775985,0,0,0,0,0,0,0,0
12091,Oras Santana,6256195,191755,2816626,0,0,0,0,213700,0
44863,Amaru,0,0,0,0,0,0,0,0,0
175938,Dumbraveni,111490,30110,0,0,0,0,0,0,0
36676,Corlateni,0,0,0,0,0,0,0,0,0
102213,Cornetu,5792314,97181,3048115,19129,0,0,0,397259,0
69447,Varfuri,0,0,0,0,0,0,0,0,0
61256,Ciobanu,0,0,0,0,0,0,0,0,0
20297,Municipiul Bacau,7.14E+08,3.43E+08,1.08E+08,1.99E+07,388596,3.13E+08,6.72E+07,2.88E+07,4.71E+07
53069,Lapusnicel,104878,0,438711,0,0,0,0,0,0
28497,Cherechiu,1193545,0,0,0,0,0,0,0,0
85840,Sansimion,1450901,0,3130724,0,0,0,0,0,0
20313,Hemeius,92798,3669259,1477655,0,0,5.65E+07,0,0,0
94045,Milosesti,1377,4960,0,0,0,0,0,0,0
12126,Socodor,4589545,0,0,0,0,0,0,2.17E+07,0
102240,Cosereni,5008089,0,0,0,0,0,0,0,0
61283,Ciocarlia,0,0,0,0,0,0,0,0,0
126825,Dobrun,0,0,0,0,0,0,0,0,0
118637,Papiu Ilarian,0,0,0,0,0,0,0,0,0
175983,Dumitresti,410180,0,2279153,0,0,0,0,354388,0
135020,Rafov,505403,27151,606989,0,0,0,0,0,0
53103,Lapusnicu Mare,0,0,0,0,0,0,0,0,0
12144,Sagu,0,1369820,49629,0,0,0,0,1561175,0
167794,Oras Brezoi,66038,112901,2617792,0,0,0,0,54164,0
28530,Chislaz,0,3829252,0,0,0,0,0,355404,0
85877,Subcetate,0,0,8960065,0,0,0,0,0,0
3958,Cetatea De Balta,0,0,0,0,0,0,0,0,0
110456,Balta,0,0,0,0,0,0,0,0,0
159614,Municipiul Tulcea,1.46E+08,7.54E+07,2285474,80200,5.56E+08,6.89E+08,474058,1.44E+07,4.02E+07
94081,Movila,0,0,0,0,0,0,0,0,0
44934,Balta Alba,739,0,0,0,0,0,0,0,0
61318,Cobadin,1879608,0,232589,0,0,0,0,63387,0
20359,Letea Veche,1200851,0,81698,0,0,6623881,0,102917,0
53130,Luncavita,0,63620,0,0,0,0,0,0,0
151433,Comanesti,0,0,4426753,0,0,0,0,0,0
102286,Crevedia,64039,85317,0,0,0,0,0,0,0
151442,Iaslovat,1934257,0,0,0,0,0,0,203518,0
36756,Corni,0,0,0,0,0,0,0,0,0
69526,Voinesti,7035,0,14111,0,0,0,0,0,0
151451,Ciocanesti,110813,0,880743,0,0,0,0,0,0
94107,Munteni-Buzau,37960,486485,0,0,0,0,0,0,0
159650,Oras Babadag,1943477,0,976858,0,0,9663,0,3783861,0
85920,Suseni,2743268,0,1.55E+07,0,0,0,0,0,0
118691,Panet,2.99E+07,0,0,0,0,0,0,337592,0
151460,Serbauti,78636,0,0,17151,0,0,0,0,0
4008,Ciuruleasa,0,0,781759,0,0,0,0,165125,0
94125,Alexandru Odobescu,0,0,0,0,0,0,0,0,0
12206,Seitin,0,0,212,0,0,0,0,0,0
53167,Lupac,22183,0,0,0,0,0,0,0,0
151479,Horodnic De Sus,817208,0,7414589,0,0,0,0,0,0
126905,Fagetelu,1299,0,0,0,0,0,0,0,0
20411,Magura,2237417,959266,1055816,4.38E+07,0,0,0,3724830,0
61372,Cogealac,7.28E+07,0,0,0,0,0,0,0,0
44989,Balaceanu,25462,0,0,0,0,0,0,0,0
12224,Sepreus,0,321547,0,0,0,0,0,0,0
28610,Ciuhoi,19840,613253,932533,0,0,0,0,31915,0
151488,Fantana Mare,9011108,2266759,25000,0,0,0,0,0,0
159687,Oras Isaccea,86853,0,3116553,0,0,1828112,0,0,0
110535,Balacita,0,0,0,0,0,0,0,0,0
36809,Cotusca,1869179,0,0,0,0,0,0,0,0
45003,Beceni,2972252,0,76648,0,0,0,0,0,0
151497,Cosna,0,0,2676661,0,0,0,0,0,0
102348,Crevedia Mare,500,0,0,0,0,0,0,0,0
151503,Capu Campului,0,0,335068,0,0,0,0,0,0
94161,Perieti,273175,0,2860625,0,0,0,0,348690,0
12242,Sicula,10357,0,2.89E+07,0,0,0,0,0,0
53210,Marga,0,0,559814,0,0,0,0,0,0
135128,Salcia,0,0,0,0,0,0,0,0,0
151512,Hantesti,0,0,73018,0,0,0,0,0,0
118753,Pasareni,131116,0,0,0,0,0,0,0,0
85984,Simonesti,0,0,2096787,0,0,0,0,0,0
151521,Burla,0,0,0,0,0,0,0,0,0
167909,Oras Calimanesti,223437,0,9274841,0,0,33044,0,58205,0
135146,Salciile,37467,0,0,0,0,0,0,0,1426608
151530,Balaceana,10000,0,0,0,0,0,0,0,0
110571,Bacles,0,0,0,0,0,0,0,0,0
69615,Vulcana-Bai,0,0,0,0,0,0,0,305522,0
159730,Oras Macin,4871015,8.12E+07,853348,0,0,0,1979927,0,1760680
20466,Margineni,836920,17199,166061,0,0,4867452,0,9595993,43973
77812,Municipiul Targu Jiu,1.24E+08,1.92E+07,2.75E+07,44950,0,2.63E+07,1647415,1.15E+07,2.57E+09
28665,Ciumeghiu,45396,0,0,0,0,0,0,0,0
135164,Scorteni,0,865664,0,0,0,0,0,384426,0
53247,Maureni,0,0,0,0,0,0,0,0,0
151549,Hartop,0,24385,0,0,0,0,0,0,0
12288,Silindia,0,0,152937,0,0,0,0,0,0
126978,Falcoiu,0,0,0,0,0,0,0,0,0
151558,Voitinel,0,10892,0,0,0,0,0,97,0
4106,Calnic,0,0,0,0,0,0,0,0,0
61452,Comana,0,0,0,0,0,0,0,0,0
151567,Ciprian Porumbescu,0,0,40991,0,0,0,0,0,0
94223,Perisoru,0,0,0,0,0,0,0,0,0
118799,Petelea,0,10430,663061,0,0,0,0,8162492,0
102419,Curcani,0,0,0,0,0,0,0,0,0
176150,Fitionesti,0,0,0,0,0,0,0,0,0
159767,Oras Sulina,1540616,0,0,0,0,0,0,0,0
53274,Mehadia,738379,0,8146333,0,0,0,0,0,0
151576,Berchisesti,53841,0,0,0,0,0,0,0,0
151585,Poieni-Solca,0,0,0,0,0,0,0,0,0
28709,Campani,1.08E+07,0,0,0,0,0,0,0,0
118824,Pogaceaua,874528,0,0,0,0,0,0,0,0
127019,Farcasele,1371300,0,0,0,0,0,0,0,0
36907,Cristesti,0,0,0,0,0,0,0,0,0
159785,Baia,1154578,0,10178,250806,0,0,0,0,133668
45101,Berca,7786878,439811,9900,0,913070,0,0,0,0
4142,Cricau,0,45000,0,4503200,0,0,0,2343330,0
102446,Daia,0,129593,81882,0,0,0,0,0,0
167981,Municipiul Dragasani,8978160,2.42E+07,7355,8537247,0,1.78E+08,485984,5378496,0
12340,Simand,0,0,0,0,0,0,0,40010,0
135226,Secaria,482033,0,0,0,0,0,0,0,0
94269,Reviga,29085,0,0,0,0,0,0,0,0
102473,Dascalu,226598,0,1.21E+07,0,0,0,0,0,0
61513,Corbu,0,0,0,255771,0,0,0,0,0
135244,Sangeru,0,0,0,0,0,0,0,0,0
53327,Mehadica,0,0,144929,0,0,0,0,0,0
12368,Siria,259463,0,0,0,0,0,4245452,0,0
20563,Municipiul Onesti,1.62E+08,1.96E+07,1.33E+08,2.25E+08,0,2828377,1504188,1.07E+07,1.94E+07
176212,Garoafa,66889,0,0,0,0,0,0,0,0
77910,Balesti,152028,0,0,0,0,0,0,0,0
36952,Cristinesti,0,0,0,0,0,0,0,0,0
143450,Municipiul Sibiu,7.36E+08,8.23E+08,5.06E+07,1.73E+07,5050170,3.91E+09,4.29E+08,1.55E+07,5.81E+07
127064,Ganeasa,101331,0,3700,0,0,0,0,72063,0
28763,Cociuba Mare,33317,0,0,0,0,0,0,0,0
4188,Craciunelu De Jos,1075,0,0,0,0,0,0,0,0
53345,Naidas,0,0,0,0,0,0,0,0,0
110688,Balvanesti,0,0,0,0,0,0,0,0,0
159847,Beidaud,0,0,0,0,0,0,0,0,0
94312,Roseti,9675143,52832,19740,0,0,0,0,0,3672341
168041,Oras Horezu,1.81E+07,0,1486371,1150152,0,0,0,746844,0
12402,Sistarovat,500,0,0,0,0,0,0,0,0
86133,Tulghes,0,0,9203067,0,0,0,0,0,0
61559,Crucea,0,0,0,0,0,0,0,0,1178376
94330,Salcioara,0,0,0,0,0,0,0,0,0
53372,Obreja,5533118,0,103861,0,0,0,0,0,0
102525,Darasti-Ilfov,0,0,258422,0,0,0,0,872539,0
143487,Cristian,4014576,22311,6783965,0,0,9737177,0,7103,0
20607,Gura Vaii,0,0,0,0,0,0,0,0,0
151683,Municipiul Turnu Magurele,1.02E+07,8.96E+07,319654,1.33E+08,0,0,3000,880842,1395731
159883,C.a. Rosetti,0,0,0,0,0,0,0,0,0
143502,Poplaca,2.26E+07,1428,2390,0,0,0,0,0,0
102543,1 Decembrie,3.50E+07,2166143,2.00E+07,0,0,0,0,4695546,0
4240,Daia Romana,751670,3031959,0,0,0,196840,0,0,0
28816,Copacel,2517373,0,62600,0,0,0,0,47263,0
135315,Starchiojd,2.24E+07,0,0,0,0,0,0,0,0
118931,Rastolita,0,0,864617,0,0,0,0,0,0
37011,Dersca,156576,0,156072,0,0,0,0,0,0
110740,Breznita-Motru,129987,0,0,0,0,0,0,0,0
127126,Giuvarasti,0,0,0,0,0,0,0,0,0
151709,Ciuperceni,12453,0,0,0,0,0,0,0,0
143520,Rasinari,723964,1992339,1541058,0,0,0,0,0,0
12457,Taut,0,0,210517,0,0,0,0,0,0
94376,Saveni,0,0,0,0,0,0,0,53839,0
127144,Gostavatu,0,940102,0,0,0,0,0,0,0
102570,Domnesti,4468591,322216,1.02E+07,0,0,1164970,0,1481730,6.68E+07
4268,Dostat,0,0,0,0,0,0,0,0,0
86188,Tusnad,3.72E+07,0,1240941,0,0,0,0,0,0
176301,Gugesti,155072,1253665,2962385,0,0,0,0,0,0
53425,Paltinis,0,0,0,0,0,0,0,0,0
61620,Cumpana,8374726,0,140884,0,0,0,0,4366601,0
151736,Islaz,0,0,84580,0,0,0,0,0,0
45245,Bisoca,0,0,0,0,0,0,0,0,0
20670,Stefan Cel Mare,0,0,0,0,0,0,0,0,0
168130,Oras Ocnele Mari,0,0,0,0,0,0,0,0,0
37057,Dangeni,0,0,17145,0,0,0,0,0,0
78016,Dragutesti,10802,0,0,0,0,0,0,0,0
127171,Gradinari,0,0,0,975,0,0,0,0,0
143557,Selimbar,1.54E+07,6629749,8594063,1.60E+08,0,7951557,1.98E+07,5516803,246452
159945,Carcaliu,1625064,0,0,0,0,0,0,0,0
102605,Dragomiresti-Vale,1.66E+08,96133,1712819,0,0,5355805,0,0,0
4302,Farau,0,0,0,0,0,0,0,0,0
86222,Ulies,0,0,629874,0,0,0,0,230330,0
176338,Gura Calitei,0,0,828899,0,0,0,0,72450,0
151763,Lita,156114,0,29153,0,0,0,0,0,0
118995,Raciu,253,0,0,0,0,255229,0,0,0
28889,Cristioru De Jos,0,0,0,0,0,0,0,33500,0
159963,Casimcea,0,0,0,0,0,0,0,0,98285
94429,Scanteia,0,0,0,0,0,0,0,0,0
12509,Tarnova,200106,0,0,89400,0,0,0,0,0
110820,Breznita-Ocol,24552,0,0,0,0,0,0,0,0
61675,Deleni,0,0,0,0,0,0,0,0,0
37100,Dobarceni,0,0,0,0,0,0,0,0,0
151790,Municipiul Alexandria,5.27E+07,4344668,8610130,528653,0,3.04E+08,203443,1677822,1162727
135404,Surani,28527,0,0,0,0,0,0,0,0
102641,Dragoesti,7620,0,65000,0,0,229541,0,0,0
53489,Coronini,597007,0,96880,0,0,0,0,0,0
94456,Sfantu Gheorghe,0,0,0,0,0,0,0,0,0
127224,Grojdibodu,0,0,0,0,0,0,0,0,0
143619,Municipiul Medias,2.48E+07,2.89E+07,2587444,609823,0,5.70E+08,0,2468074,3596690
135431,Sirna,0,0,0,0,0,84160,0,0,0
78089,Turcinesti,308131,1834752,0,0,0,0,0,0,0
53513,Pojejena,0,0,0,0,0,0,0,0,0
151816,Nanov,4.18E+07,1376,335312,0,0,0,0,0,0
28941,Curatele,0,0,171921,0,0,0,0,0,0
69900,Municipiul Craiova,1.31E+08,2.82E+08,4.77E+07,8855972,1576867,4.46E+09,6662557,4.11E+07,2.25E+09
4366,Galda De Jos,5.27E+08,1942634,9827750,0,0,0,0,0,0
127251,Ianca,823838,0,0,0,0,0,0,0,0
45334,Blajani,0,0,0,0,0,0,0,0,0
151834,Poroschia,3865569,0,1429161,0,17510,0,0,0,0
110875,Brosteni,0,0,105044,0,0,0,0,0,0
12572,Varadia De Mures,0,0,0,0,0,0,0,0,0
143646,Tarnava,2888443,0,0,0,0,0,0,2966744,0
94492,Stelnica,0,0,0,0,0,0,0,0,0
86311,Varsag,0,0,8097576,0,0,0,0,0,0
168229,Alunu,1.03E+07,0,0,0,0,0,0,0,0
61737,Dobromir,0,0,0,0,0,0,0,189442,0
20778,Oras Buhusi,1.22E+08,3.46E+07,333410,75612,0,0,0,29588,0
160047,Ceatalchioi,0,0,0,0,0,0,0,0,0
102703,Dridu,0,1239769,0,0,0,0,0,0,0
45361,Boldu,0,0,0,0,0,0,0,0,0
37173,Draguseni,0,4000,0,0,0,0,0,0,0
127288,Iancu Jianu,399129,0,19380,0,0,0,0,0,0
78141,Municipiul Motru,5.58E+07,1.33E+07,2.29E+07,0,0,0,0,221372,1.43E+07
151870,Municipiul Rosiori De Vede,2.11E+07,1.70E+07,1.20E+07,33078,0,571672,0,741018,85960
176445,Homocea,1418362,0,0,0,0,0,0,0,0
143682,Oras Agnita,1.05E+07,2.59E+07,7426351,363330,0,0,0,1.88E+07,0
86339,Voslabeni,0,0,2790509,0,0,0,0,0,0
94535,Suditi,0,0,0,0,0,0,0,0,0
29001,Curtuiseni,0,1762228,158575,0,0,0,0,0,0
53577,Prigor,508340,0,1.15E+07,0,0,0,0,0,0
45389,Bozioru,0,0,0,0,0,0,0,0,0
69964,Bucovat,390159,2435042,121,0,0,0,0,40000,0
135501,Soimari,0,25041,0,0,0,0,0,0,0
20821,Oras Comanesti,9246016,709797,2.77E+08,0,0,22732,161770,2683776,52270
127322,Icoana,0,0,0,0,0,0,0,0,0
102749,Oras Fierbinti-Targ,250342,0,0,0,0,0,0,0,0
160092,Ceamurlia De Jos,0,0,0,0,0,0,0,0,0
86366,Zetea,2398534,0,1.95E+07,0,0,0,0,3.11E+07,0
37217,Durnesti,0,0,0,0,0,0,0,0,0
12643,Vinga,63531,1.41E+07,6725,0,0,0,0,0,0
94562,Stefan Cel Mare,90448,0,0,0,0,0,0,0,0
110946,Burila Mare,0,0,0,0,0,0,0,0,0
151905,Oras Videle,6361781,0,0,0,0,0,0,5841,0
29038,Derna,410971,2135322,0,0,0,0,0,0,0
61808,Garliciu,0,0,0,0,0,0,0,0,0
119153,Rusii-Munti,401522,1157944,352665,0,0,0,0,0,0
94580,Stefan Voda,56147,0,0,0,0,0,0,0,0
143735,Oras Cisnadie,2.88E+07,9.73E+07,1.95E+07,0,0,2.00E+08,1.24E+07,7111530,711129
168309,Amarasti,0,0,0,0,0,0,0,0,0
176506,Jaristea,1.15E+07,0,0,0,0,0,0,0,0
135547,Sotrile,0,0,800544,0,0,0,0,0,0
160127,Cerna,3415,0,0,0,0,0,0,0,0
151932,Crevenicu,0,0,0,0,0,0,0,0,0
4482,Garbova,380000,0,0,0,0,0,0,0,0
61826,Ghindaresti,0,0,0,88353,0,0,0,0,0
53639,Ramna,0,0,571068,0,0,0,0,0,0
127368,Izbiceni,0,0,0,0,0,0,0,1526241,0
102794,Floresti-Stoenesti,827735,0,0,1105768,0,0,0,0,0
20876,Municipiul Moinesti,1.40E+07,8026805,55492,0,0,2361309,0,3064997,0
94606,Ulmu,0,0,0,0,0,0,0,10923,0
12689,Varfurile,242307,0,1522153,0,0,0,0,0,0
143771,Oras Copsa Mica,4562211,2335537,338294,0,4.35E+07,0,0,0,0
127386,Izvoarele,0,0,0,0,0,0,0,0,0
111006,Butoiesti,1199128,0,0,0,0,0,0,0,0
37280,Oras Flamanzi,4278929,0,407801,0,0,0,0,657068,0
29092,Diosig,0,1.12E+07,92101,0,0,0,0,0,0
176551,Jitia,0,0,0,0,0,0,0,0,0
86438,Madaras,2.80E+07,0,1577008,0,0,0,0,0,1729963
119206,Saschiz,765332,0,4222499,0,0,0,0,0,0
151978,Oras Zimnicea,4.12E+07,5140730,0,2.60E+08,8103215,0,0,9105111,6.19E+07
53675,Racasdia,0,0,0,0,0,0,0,0,0
4525,Garda De Sus,0,0,785836,0,0,0,0,0,0
20910,Oras Slanic-Moldova,0,0,695743,2599,0,0,0,4581,0
160172,Chilia Veche,0,0,0,0,0,0,0,0,0
61871,Independenta,490664,0,0,0,0,0,0,0,0
86446,Cozmeni,0,0,191722,0,0,0,0,0,0
127411,Leleasca,0,0,0,0,0,0,0,0,0
78258,Oras Novaci,3356759,0,2671283,0,0,0,0,105824,0
86453,Tomesti,0,0,0,0,0,0,0,0,0
168372,Oras Babeni,1172079,0,124395,0,0,0,0,0,0
102838,Frasinet,0,0,0,0,0,0,0,0,0
45496,Bradeanu,351968,0,0,0,0,0,0,0,0
94651,Unirea,0,0,0,165284,0,0,0,0,0
86461,Ciceu,0,0,321478,0,0,0,0,0,0
143806,Oras Dumbraveni,4637303,101018,1066720,0,0,0,0,3988360,0
151996,Balaci,0,0,0,0,0,0,0,0,0
135618,Stefesti,0,0,1839879,0,0,0,0,0,0
53700,Eftimie Murgu,103265,0,265584,0,0,0,0,0,0
119242,Oras Sarmasu,12946,45706,0,635,0,0,0,1.57E+07,0
37324,Frumusica,2006661,1158416,0,0,0,0,0,138471,0
86479,Leliceni,0,0,0,11884,0,0,0,3927196,0
70094,Isalnita,6123360,0,34031,0,0,0,0,739791,993466
86487,Porumbeni,6219334,0,0,0,0,0,0,111717,0
86495,Racu,0,0,322374,0,0,0,0,0,0
70110,Podari,241454,5923740,4337807,0,0,0,0,0,0
53728,Rusca Montana,170656,0,0,0,0,0,0,0,0
94688,Valea Ciorii,0,0,0,0,0,0,0,0,0
29154,Dobresti,806518,298772,546574,0,0,0,0,8380,0
45539,Braesti,562,0,77463,0,0,0,0,0,0
160225,Ciucurova,0,0,0,0,0,0,0,0,0
86501,Satu Mare,0,331417,8579775,0,0,0,0,0,0
135654,Talea,0,0,0,0,0,0,0,0,0
152038,Babaita,15330,0,0,0,0,0,0,0,0
20965,Oras Targu Ocna,4025076,102723,7289343,0,0,0,0,2.54E+07,0
176613,Maicanesti,786589,0,0,0,0,181778,0,0,0
143851,Oras Ocna Sibiului,0,0,0,0,0,0,0,3423963,0
12778,Zabrani,31714,0,0,0,0,0,0,0,0
86519,Santimbru,0,0,870594,0,0,0,0,0,0
78329,Oras Targu Carbunesti,1325693,8371979,8457491,24155,0,0,0,0,0
111097,Cazanesti,0,0,0,0,0,0,0,0,33882
53755,Sacu,0,0,0,0,0,0,0,0,0
